Timestamp,SessionTime,SessionState,OnPitRoad,InPitStall,Speed,LapLastLapTime,PitRepairLeft,PitOptRepairLeft,PlayerCarTowTime,Trigger
20260608 16:45:17.209,749.867,4,1,1,0.0,234.996,0.00,503.23,0.00,change
20260608 16:45:17.256,749.917,4,1,1,0.0,234.996,0.00,503.18,0.00,change
20260608 16:45:17.308,749.967,4,1,1,0.0,234.996,0.00,503.13,0.00,change
20260608 16:45:17.357,750.017,4,1,1,0.0,234.996,0.00,503.08,0.00,change
20260608 16:45:17.408,750.067,4,1,1,0.0,234.996,0.00,503.03,0.00,change
20260608 16:45:17.458,750.117,4,1,1,0.0,234.996,0.00,502.98,0.00,change
20260608 16:45:17.508,750.167,4,1,1,0.0,234.996,0.00,502.93,0.00,change
20260608 16:45:17.558,750.217,4,1,1,0.0,234.996,0.00,502.88,0.00,change
20260608 16:45:17.607,750.267,4,1,1,0.0,234.996,0.00,502.83,0.00,change
20260608 16:45:17.658,750.317,4,1,1,0.0,234.996,0.00,502.78,0.00,change
20260608 16:45:17.708,750.367,4,1,1,0.0,234.996,0.00,502.73,0.00,change
20260608 16:45:17.758,750.417,4,1,1,0.0,234.996,0.00,502.68,0.00,change
20260608 16:45:17.808,750.467,4,1,1,0.0,234.996,0.00,502.63,0.00,change
20260608 16:45:17.857,750.517,4,1,1,0.0,234.996,0.00,502.58,0.00,change
20260608 16:45:17.908,750.567,4,1,1,0.0,234.996,0.00,502.53,0.00,change
20260608 16:45:17.958,750.617,4,1,1,0.0,234.996,0.00,502.48,0.00,change
20260608 16:45:18.007,750.667,4,1,1,0.0,234.996,0.00,502.43,0.00,change
20260608 16:45:18.057,750.717,4,1,1,0.0,234.996,0.00,502.38,0.00,change
20260608 16:45:18.107,750.767,4,1,1,0.0,234.996,0.00,502.32,0.00,change
20260608 16:45:18.157,750.817,4,1,1,0.0,234.996,0.00,502.27,0.00,change
20260608 16:45:18.207,750.867,4,1,1,0.0,234.996,0.00,502.22,0.00,change
20260608 16:45:18.258,750.917,4,1,1,0.0,234.996,0.00,502.17,0.00,change
20260608 16:45:18.307,750.967,4,1,1,0.0,234.996,0.00,502.12,0.00,change
20260608 16:45:18.358,751.017,4,1,1,0.0,234.996,0.00,502.07,0.00,change
20260608 16:45:18.408,751.067,4,1,1,0.0,234.996,0.00,502.02,0.00,change
20260608 16:45:18.456,751.117,4,1,1,0.0,234.996,0.00,501.97,0.00,change
20260608 16:45:18.508,751.167,4,1,1,0.0,234.996,0.00,501.92,0.00,change
20260608 16:45:18.558,751.217,4,1,1,0.0,234.996,0.00,501.87,0.00,change
20260608 16:45:18.607,751.267,4,1,1,0.0,234.996,0.00,501.82,0.00,change
20260608 16:45:18.660,751.317,4,1,1,0.0,234.996,0.00,501.77,0.00,change
20260608 16:45:18.707,751.367,4,1,1,0.0,234.996,0.00,501.72,0.00,change
20260608 16:45:18.757,751.417,4,1,1,0.0,234.996,0.00,501.67,0.00,change
20260608 16:45:18.807,751.467,4,1,1,0.0,234.996,0.00,501.62,0.00,change
20260608 16:45:18.857,751.517,4,1,1,0.0,234.996,0.00,501.57,0.00,change
20260608 16:45:18.908,751.567,4,1,1,0.0,234.996,0.00,501.52,0.00,change
20260608 16:45:18.956,751.617,4,1,1,0.0,234.996,0.00,501.47,0.00,change
20260608 16:45:19.007,751.667,4,1,1,0.0,234.996,0.00,501.42,0.00,change
20260608 16:45:19.057,751.717,4,1,1,0.0,234.996,0.00,501.37,0.00,change
20260608 16:45:19.108,751.767,4,1,1,0.0,234.996,0.00,501.31,0.00,change
20260608 16:45:19.158,751.817,4,1,1,0.0,234.996,0.00,501.26,0.00,change
20260608 16:45:19.208,751.867,4,1,1,0.0,234.996,0.00,501.21,0.00,change
20260608 16:45:19.258,751.917,4,1,1,0.0,234.996,0.00,501.16,0.00,change
20260608 16:45:19.307,751.967,4,1,1,0.0,234.996,0.00,501.11,0.00,change
20260608 16:45:19.358,752.017,4,1,1,0.0,234.996,0.00,501.06,0.00,change
20260608 16:45:19.408,752.067,4,1,1,0.0,234.996,0.00,501.01,0.00,change
20260608 16:45:19.457,752.117,4,1,1,0.0,234.996,0.00,500.96,0.00,change
20260608 16:45:19.507,752.167,4,1,1,0.0,234.996,0.00,500.91,0.00,change
20260608 16:45:19.558,752.217,4,1,1,0.0,234.996,0.00,500.86,0.00,change
20260608 16:45:19.607,752.267,4,1,1,0.0,234.996,0.00,500.81,0.00,change
20260608 16:45:19.658,752.317,4,1,1,0.0,234.996,0.00,500.76,0.00,change
20260608 16:45:19.708,752.367,4,1,1,0.0,234.996,0.00,500.71,0.00,change
20260608 16:45:19.757,752.417,4,1,1,0.0,234.996,0.00,500.66,0.00,change
20260608 16:45:19.808,752.467,4,1,1,0.0,234.996,0.00,500.61,0.00,change
20260608 16:45:19.857,752.517,4,1,1,0.0,234.996,0.00,500.56,0.00,change
20260608 16:45:19.907,752.567,4,1,1,0.0,234.996,0.00,500.51,0.00,change
20260608 16:45:19.957,752.617,4,1,1,0.0,234.996,0.00,500.46,0.00,change
20260608 16:45:20.007,752.667,4,1,1,0.0,234.996,0.00,500.41,0.00,change
20260608 16:45:20.057,752.717,4,1,1,0.0,234.996,0.00,500.35,0.00,change
20260608 16:45:20.107,752.767,4,1,1,0.0,234.996,0.00,500.30,0.00,change
20260608 16:45:20.157,752.817,4,1,1,0.0,234.996,0.00,500.25,0.00,change
20260608 16:45:20.208,752.867,4,1,1,0.0,234.996,0.00,500.20,0.00,change
20260608 16:45:20.259,752.917,4,1,1,0.0,234.996,0.00,500.15,0.00,change
20260608 16:45:20.309,752.967,4,1,1,0.0,234.996,0.00,500.10,0.00,change
20260608 16:45:20.357,753.017,4,1,1,0.0,234.996,0.00,500.05,0.00,change
20260608 16:45:20.407,753.067,4,1,1,0.0,234.996,0.00,500.00,0.00,change
20260608 16:45:20.457,753.117,4,1,1,0.0,234.996,0.00,499.95,0.00,change
20260608 16:45:20.507,753.167,4,1,1,0.0,234.996,0.00,499.90,0.00,change
20260608 16:45:20.557,753.217,4,1,1,0.0,234.996,0.00,499.85,0.00,change
20260608 16:45:20.608,753.267,4,1,1,0.0,234.996,0.00,499.80,0.00,change
20260608 16:45:20.657,753.317,4,1,1,0.0,234.996,0.00,499.75,0.00,change
20260608 16:45:20.707,753.367,4,1,1,0.0,234.996,0.00,499.70,0.00,change
20260608 16:45:20.757,753.417,4,1,1,0.0,234.996,0.00,499.65,0.00,change
20260608 16:45:20.808,753.467,4,1,1,0.0,234.996,0.00,499.60,0.00,change
20260608 16:45:20.857,753.517,4,1,1,0.0,234.996,0.00,499.55,0.00,change
20260608 16:45:20.908,753.567,4,1,1,0.0,234.996,0.00,499.50,0.00,change
20260608 16:45:20.957,753.617,4,1,1,0.0,234.996,0.00,499.45,0.00,change
20260608 16:45:21.007,753.667,4,1,1,0.0,234.996,0.00,499.40,0.00,change
20260608 16:45:21.057,753.717,4,1,1,0.0,234.996,0.00,499.34,0.00,change
20260608 16:45:21.107,753.767,4,1,1,0.0,234.996,0.00,499.29,0.00,change
20260608 16:45:21.158,753.817,4,1,1,0.0,234.996,0.00,499.24,0.00,change
20260608 16:45:21.207,753.867,4,1,1,0.0,234.996,0.00,499.19,0.00,change
20260608 16:45:21.258,753.917,4,1,1,0.0,234.996,0.00,499.14,0.00,change
20260608 16:45:21.308,753.967,4,1,1,0.0,234.996,0.00,499.09,0.00,change
20260608 16:45:21.358,754.017,4,1,1,0.0,234.996,0.00,499.04,0.00,change
20260608 16:45:21.408,754.067,4,1,1,0.0,234.996,0.00,498.99,0.00,change
20260608 16:45:21.458,754.117,4,1,1,0.0,234.996,0.00,498.94,0.00,change
20260608 16:45:21.509,754.167,4,1,1,0.0,234.996,0.00,498.89,0.00,change
20260608 16:45:21.560,754.217,4,1,1,0.0,234.996,0.00,498.84,0.00,change
20260608 16:45:21.608,754.267,4,1,1,0.0,234.996,0.00,498.79,0.00,change
20260608 16:45:21.659,754.317,4,1,1,0.0,234.996,0.00,498.74,0.00,change
20260608 16:45:21.708,754.367,4,1,1,0.0,234.996,0.00,498.69,0.00,change
20260608 16:45:21.758,754.417,4,1,1,0.0,234.996,0.00,498.64,0.00,change
20260608 16:45:21.809,754.467,4,1,1,0.0,234.996,0.00,498.59,0.00,change
20260608 16:45:21.859,754.517,4,1,1,0.0,234.996,0.00,498.54,0.00,change
20260608 16:45:21.908,754.567,4,1,1,0.0,234.996,0.00,498.49,0.00,change
20260608 16:45:21.958,754.617,4,1,1,0.0,234.996,0.00,498.44,0.00,change
20260608 16:45:22.007,754.667,4,1,1,0.0,234.996,0.00,498.39,0.00,change
20260608 16:45:22.058,754.717,4,1,1,0.0,234.996,0.00,498.33,0.00,change
20260608 16:45:22.108,754.767,4,1,1,0.0,234.996,0.00,498.28,0.00,change
20260608 16:45:22.158,754.817,4,1,1,0.0,234.996,0.00,498.23,0.00,change
20260608 16:45:22.207,754.867,4,1,1,0.0,234.996,0.00,498.18,0.00,change
20260608 16:45:22.258,754.917,4,1,1,0.0,234.996,0.00,498.13,0.00,change
20260608 16:45:22.307,754.967,4,1,1,0.0,234.996,0.00,498.08,0.00,change
20260608 16:45:22.357,755.017,4,1,1,0.0,234.996,0.00,498.03,0.00,change
20260608 16:45:22.407,755.067,4,1,1,0.0,234.996,0.00,497.98,0.00,change
20260608 16:45:22.458,755.117,4,1,1,0.0,234.996,0.00,497.93,0.00,change
20260608 16:45:22.508,755.167,4,1,1,0.0,234.996,0.00,497.88,0.00,change
20260608 16:45:22.558,755.217,4,1,1,0.0,234.996,0.00,497.83,0.00,change
20260608 16:45:22.608,755.267,4,1,1,0.0,234.996,0.00,497.78,0.00,change
20260608 16:45:22.657,755.317,4,1,1,0.0,234.996,0.00,497.73,0.00,change
20260608 16:45:22.707,755.367,4,1,1,0.0,234.996,0.00,497.68,0.00,change
20260608 16:45:22.757,755.417,4,1,1,0.0,234.996,0.00,497.63,0.00,change
20260608 16:45:22.808,755.467,4,1,1,0.0,234.996,0.00,497.58,0.00,change
20260608 16:45:22.857,755.517,4,1,1,0.0,234.996,0.00,497.53,0.00,change
20260608 16:45:22.907,755.567,4,1,1,0.0,234.996,0.00,497.48,0.00,change
20260608 16:45:22.960,755.617,4,1,1,0.0,234.996,0.00,497.43,0.00,change
20260608 16:45:23.007,755.667,4,1,1,0.0,234.996,0.00,497.38,0.00,change
20260608 16:45:23.057,755.717,4,1,1,0.0,234.996,0.00,497.32,0.00,change
20260608 16:45:23.107,755.767,4,1,1,0.0,234.996,0.00,497.27,0.00,change
20260608 16:45:23.159,755.817,4,1,1,0.0,234.996,0.00,497.22,0.00,change
20260608 16:45:23.209,755.867,4,1,1,0.0,234.996,0.00,497.17,0.00,change
20260608 16:45:23.259,755.917,4,1,1,0.0,234.996,0.00,497.12,0.00,change
20260608 16:45:23.308,755.967,4,1,1,0.0,234.996,0.00,497.07,0.00,change
20260608 16:45:23.357,756.017,4,1,1,0.0,234.996,0.00,497.02,0.00,change
20260608 16:45:23.407,756.067,4,1,1,0.0,234.996,0.00,496.97,0.00,change
20260608 16:45:23.459,756.117,4,1,1,0.0,234.996,0.00,496.92,0.00,change
20260608 16:45:23.508,756.167,4,1,1,0.0,234.996,0.00,496.87,0.00,change
20260608 16:45:23.559,756.217,4,1,1,0.0,234.996,0.00,496.82,0.00,change
20260608 16:45:23.608,756.267,4,1,1,0.0,234.996,0.00,496.77,0.00,change
20260608 16:45:23.658,756.317,4,1,1,0.0,234.996,0.00,496.72,0.00,change
20260608 16:45:23.708,756.367,4,1,1,0.0,234.996,0.00,496.67,0.00,change
20260608 16:45:23.758,756.417,4,1,1,0.0,234.996,0.00,496.62,0.00,change
20260608 16:45:23.807,756.467,4,1,1,0.0,234.996,0.00,496.57,0.00,change
20260608 16:45:23.859,756.517,4,1,1,0.0,234.996,0.00,496.52,0.00,change
20260608 16:45:23.909,756.567,4,1,1,0.0,234.996,0.00,496.47,0.00,change
20260608 16:45:23.959,756.617,4,1,1,0.0,234.996,0.00,496.42,0.00,change
20260608 16:45:24.009,756.667,4,1,1,0.0,234.996,0.00,496.37,0.00,change
20260608 16:45:24.059,756.717,4,1,1,0.0,234.996,0.00,496.31,0.00,change
20260608 16:45:24.107,756.767,4,1,1,0.0,234.996,0.00,496.26,0.00,change
20260608 16:45:24.158,756.817,4,1,1,0.0,234.996,0.00,496.21,0.00,change
20260608 16:45:24.207,756.867,4,1,1,0.0,234.996,0.00,496.16,0.00,change
20260608 16:45:24.259,756.917,4,1,1,0.0,234.996,0.00,496.11,0.00,change
20260608 16:45:24.307,756.967,4,1,1,0.0,234.996,0.00,496.06,0.00,change
20260608 16:45:24.357,757.017,4,1,1,0.0,234.996,0.00,496.01,0.00,change
20260608 16:45:24.408,757.067,4,1,1,0.0,234.996,0.00,495.96,0.00,change
20260608 16:45:24.458,757.117,4,1,1,0.0,234.996,0.00,495.91,0.00,change
20260608 16:45:24.507,757.167,4,1,1,0.0,234.996,0.00,495.86,0.00,change
20260608 16:45:24.558,757.217,4,1,1,0.0,234.996,0.00,495.81,0.00,change
20260608 16:45:24.608,757.267,4,1,1,0.0,234.996,0.00,495.76,0.00,change
20260608 16:45:24.657,757.317,4,1,1,0.0,234.996,0.00,495.71,0.00,change
20260608 16:45:24.708,757.367,4,1,1,0.0,234.996,0.00,495.66,0.00,change
20260608 16:45:24.758,757.417,4,1,1,0.0,234.996,0.00,495.61,0.00,change
20260608 16:45:24.807,757.467,4,1,1,0.0,234.996,0.00,495.56,0.00,change
20260608 16:45:24.857,757.517,4,1,1,0.0,234.996,0.00,495.51,0.00,change
20260608 16:45:24.907,757.567,4,1,1,0.0,234.996,0.00,495.46,0.00,change
20260608 16:45:24.958,757.617,4,1,1,0.0,234.996,0.00,495.41,0.00,change
20260608 16:45:25.007,757.667,4,1,1,0.0,234.996,0.00,495.36,0.00,change
20260608 16:45:25.057,757.717,4,1,1,0.0,234.996,0.00,495.30,0.00,change
20260608 16:45:25.109,757.767,4,1,1,0.0,234.996,0.00,495.25,0.00,change
20260608 16:45:25.159,757.817,4,1,1,0.0,234.996,0.00,495.20,0.00,change
20260608 16:45:25.207,757.867,4,1,1,0.0,234.996,0.00,495.15,0.00,change
20260608 16:45:25.258,757.917,4,1,1,0.0,234.996,0.00,495.10,0.00,change
20260608 16:45:25.307,757.967,4,1,1,0.0,234.996,0.00,495.05,0.00,change
20260608 16:45:25.358,758.017,4,1,1,0.0,234.996,0.00,495.00,0.00,change
20260608 16:45:25.407,758.067,4,1,1,0.0,234.996,0.00,494.95,0.00,change
20260608 16:45:25.457,758.117,4,1,1,0.0,234.996,0.00,494.90,0.00,change
20260608 16:45:25.508,758.167,4,1,1,0.0,234.996,0.00,494.85,0.00,change
20260608 16:45:25.559,758.217,4,1,1,0.0,234.996,0.00,494.80,0.00,change
20260608 16:45:25.608,758.267,4,1,1,0.0,234.996,0.00,494.75,0.00,change
20260608 16:45:25.658,758.317,4,1,1,0.0,234.996,0.00,494.70,0.00,change
20260608 16:45:25.707,758.367,4,1,1,0.0,234.996,0.00,494.65,0.00,change
20260608 16:45:25.757,758.417,4,1,1,0.0,234.996,0.00,494.60,0.00,change
20260608 16:45:25.808,758.467,4,1,1,0.0,234.996,0.00,494.55,0.00,change
20260608 16:45:25.858,758.517,4,1,1,0.0,234.996,0.00,494.50,0.00,change
20260608 16:45:25.907,758.567,4,1,1,0.0,234.996,0.00,494.45,0.00,change
20260608 16:45:25.959,758.617,4,1,1,0.0,234.996,0.00,494.40,0.00,change
20260608 16:45:26.007,758.667,4,1,1,0.0,234.996,0.00,494.35,0.00,change
20260608 16:45:26.058,758.717,4,1,1,0.0,234.996,0.00,494.29,0.00,change
20260608 16:45:26.108,758.767,4,1,1,0.0,234.996,0.00,494.24,0.00,change
20260608 16:45:26.158,758.817,4,1,1,0.0,234.996,0.00,494.19,0.00,change
20260608 16:45:26.208,758.867,4,1,1,0.0,234.996,0.00,494.14,0.00,change
20260608 16:45:26.259,758.917,4,1,1,0.0,234.996,0.00,494.09,0.00,change
20260608 16:45:26.308,758.967,4,1,1,0.0,234.996,0.00,494.04,0.00,change
20260608 16:45:26.358,759.017,4,1,1,0.0,234.996,0.00,493.99,0.00,change
20260608 16:45:26.408,759.067,4,1,1,0.0,234.996,0.00,493.94,0.00,change
20260608 16:45:26.459,759.117,4,1,1,0.0,234.996,0.00,493.89,0.00,change
20260608 16:45:26.509,759.167,4,1,1,0.0,234.996,0.00,493.84,0.00,change
20260608 16:45:26.558,759.217,4,1,1,0.0,234.996,0.00,493.79,0.00,change
20260608 16:45:26.609,759.267,4,1,1,0.0,234.996,0.00,493.74,0.00,change
20260608 16:45:26.658,759.317,4,1,1,0.0,234.996,0.00,493.69,0.00,change
20260608 16:45:26.708,759.367,4,1,1,0.0,234.996,0.00,493.64,0.00,change
20260608 16:45:26.757,759.417,4,1,1,0.0,234.996,0.00,493.59,0.00,change
20260608 16:45:26.808,759.467,4,1,1,0.0,234.996,0.00,493.54,0.00,change
20260608 16:45:26.858,759.517,4,1,1,0.0,234.996,0.00,493.49,0.00,change
20260608 16:45:26.908,759.567,4,1,1,0.0,234.996,0.00,493.44,0.00,change
20260608 16:45:26.958,759.617,4,1,1,0.0,234.996,0.00,493.39,0.00,change
20260608 16:45:27.008,759.667,4,1,1,0.0,234.996,0.00,493.34,0.00,change
20260608 16:45:27.058,759.717,4,1,1,0.0,234.996,0.00,493.28,0.00,change
20260608 16:45:27.107,759.767,4,1,1,0.0,234.996,0.00,493.23,0.00,change
20260608 16:45:27.158,759.817,4,1,1,0.0,234.996,0.00,493.18,0.00,change
20260608 16:45:27.207,759.867,4,1,1,0.0,234.996,0.00,493.13,0.00,change
20260608 16:45:27.258,759.917,4,1,1,0.0,234.996,0.00,493.08,0.00,change
20260608 16:45:27.308,759.967,4,1,1,0.0,234.996,0.00,493.03,0.00,change
20260608 16:45:27.359,760.017,4,1,1,0.0,234.996,0.00,492.98,0.00,change
20260608 16:45:27.408,760.067,4,1,1,0.0,234.996,0.00,492.93,0.00,change
20260608 16:45:27.458,760.117,4,1,1,0.0,234.996,0.00,492.88,0.00,change
20260608 16:45:27.509,760.167,4,1,1,0.0,234.996,0.00,492.83,0.00,change
20260608 16:45:27.557,760.217,4,1,1,0.0,234.996,0.00,492.78,0.00,change
20260608 16:45:27.607,760.267,4,1,1,0.0,234.996,0.00,492.73,0.00,change
20260608 16:45:27.658,760.317,4,1,1,0.0,234.996,0.00,492.68,0.00,change
20260608 16:45:27.709,760.367,4,1,1,0.0,234.996,0.00,492.63,0.00,change
20260608 16:45:27.757,760.417,4,1,1,0.0,234.996,0.00,492.58,0.00,change
20260608 16:45:27.808,760.467,4,1,1,0.0,234.996,0.00,492.53,0.00,change
20260608 16:45:27.858,760.533,4,1,1,0.0,234.996,0.00,492.48,0.00,change
20260608 16:45:27.908,760.583,4,1,1,0.0,234.996,0.00,492.43,0.00,change
20260608 16:45:27.958,760.633,4,1,1,0.0,234.996,0.00,492.38,0.00,change
20260608 16:45:28.009,760.683,4,1,1,0.0,234.996,0.00,492.33,0.00,change
20260608 16:45:28.058,760.733,4,1,1,0.0,234.996,0.00,492.27,0.00,change
20260608 16:45:28.109,760.783,4,1,1,0.0,234.996,0.00,492.22,0.00,change
20260608 16:45:28.158,760.833,4,1,1,0.0,234.996,0.00,492.17,0.00,change
20260608 16:45:28.206,760.883,4,1,1,0.0,234.996,0.00,492.12,0.00,change
20260608 16:45:28.259,760.933,4,1,1,0.0,234.996,0.00,492.07,0.00,change
20260608 16:45:28.307,760.983,4,1,1,0.0,234.996,0.00,492.02,0.00,change
20260608 16:45:28.358,761.033,4,1,1,0.0,234.996,0.00,491.97,0.00,change
20260608 16:45:28.407,761.083,4,1,1,0.0,234.996,0.00,491.92,0.00,change
20260608 16:45:28.459,761.133,4,1,1,0.0,234.996,0.00,491.87,0.00,change
20260608 16:45:28.508,761.183,4,1,1,0.0,234.996,0.00,491.82,0.00,change
20260608 16:45:28.559,761.233,4,1,1,0.0,234.996,0.00,491.77,0.00,change
20260608 16:45:28.607,761.283,4,1,1,0.0,234.996,0.00,491.72,0.00,change
20260608 16:45:28.657,761.333,4,1,1,0.0,234.996,0.00,491.67,0.00,change
20260608 16:45:28.708,761.383,4,1,1,0.0,234.996,0.00,491.62,0.00,change
20260608 16:45:28.759,761.433,4,1,1,0.0,234.996,0.00,491.57,0.00,change
20260608 16:45:28.808,761.483,4,1,1,0.0,234.996,0.00,491.52,0.00,change
20260608 16:45:28.859,761.533,4,1,1,0.0,234.996,0.00,491.47,0.00,change
20260608 16:45:28.908,761.583,4,1,1,0.0,234.996,0.00,491.42,0.00,change
20260608 16:45:28.958,761.633,4,1,1,0.0,234.996,0.00,491.37,0.00,change
20260608 16:45:29.008,761.683,4,1,1,0.0,234.996,0.00,491.32,0.00,change
20260608 16:45:29.058,761.733,4,1,1,0.0,234.996,0.00,491.26,0.00,change
20260608 16:45:29.108,761.783,4,1,1,0.0,234.996,0.00,491.21,0.00,change
20260608 16:45:29.157,761.833,4,1,1,0.0,234.996,0.00,491.16,0.00,change
20260608 16:45:29.208,761.883,4,1,1,0.0,234.996,0.00,491.11,0.00,change
20260608 16:45:29.258,761.933,4,1,1,0.0,234.996,0.00,491.06,0.00,change
20260608 16:45:29.309,761.983,4,1,1,0.0,234.996,0.00,491.01,0.00,change
20260608 16:45:29.360,762.033,4,1,1,0.0,234.996,0.00,490.96,0.00,change
20260608 16:45:29.408,762.083,4,1,1,0.0,234.996,0.00,490.91,0.00,change
20260608 16:45:29.459,762.133,4,1,1,0.0,234.996,0.00,490.86,0.00,change
20260608 16:45:29.508,762.183,4,1,1,0.0,234.996,0.00,490.81,0.00,change
20260608 16:45:29.559,762.233,4,1,1,0.0,234.996,0.00,490.76,0.00,change
20260608 16:45:29.608,762.283,4,1,1,0.0,234.996,0.00,490.71,0.00,change
20260608 16:45:29.659,762.333,4,1,1,0.0,234.996,0.00,490.66,0.00,change
20260608 16:45:29.708,762.383,4,1,1,0.0,234.996,0.00,490.61,0.00,change
20260608 16:45:29.759,762.433,4,1,1,0.0,234.996,0.00,490.56,0.00,change
20260608 16:45:29.808,762.483,4,1,1,0.0,234.996,0.00,490.51,0.00,change
20260608 16:45:29.858,762.533,4,1,1,0.0,234.996,0.00,490.46,0.00,change
20260608 16:45:29.907,762.583,4,1,1,0.0,234.996,0.00,490.41,0.00,change
20260608 16:45:29.958,762.633,4,1,1,0.0,234.996,0.00,490.36,0.00,change
20260608 16:45:30.008,762.683,4,1,1,0.0,234.996,0.00,490.31,0.00,change
20260608 16:45:30.058,762.733,4,1,1,0.0,234.996,0.00,490.25,0.00,change
20260608 16:45:30.107,762.783,4,1,1,0.0,234.996,0.00,490.20,0.00,change
20260608 16:45:30.159,762.833,4,1,1,0.0,234.996,0.00,490.15,0.00,change
20260608 16:45:30.208,762.883,4,1,1,0.0,234.996,0.00,490.10,0.00,change
20260608 16:45:30.260,762.933,4,1,1,0.0,234.996,0.00,490.05,0.00,change
20260608 16:45:30.307,762.983,4,1,1,0.0,234.996,0.00,490.00,0.00,change
20260608 16:45:30.359,763.033,4,1,1,0.0,234.996,0.00,489.95,0.00,change
20260608 16:45:30.409,763.083,4,1,1,0.0,234.996,0.00,489.90,0.00,change
20260608 16:45:30.458,763.133,4,1,1,0.0,234.996,0.00,489.85,0.00,change
20260608 16:45:30.509,763.183,4,1,1,0.0,234.996,0.00,489.80,0.00,change
20260608 16:45:30.559,763.233,4,1,1,0.0,234.996,0.00,489.75,0.00,change
20260608 16:45:30.608,763.283,4,1,1,0.0,234.996,0.00,489.70,0.00,change
20260608 16:45:30.658,763.333,4,1,1,0.0,234.996,0.00,489.65,0.00,change
20260608 16:45:30.708,763.383,4,1,1,0.0,234.996,0.00,489.60,0.00,change
20260608 16:45:30.758,763.433,4,1,1,0.0,234.996,0.00,489.55,0.00,change
20260608 16:45:30.809,763.483,4,1,1,0.0,234.996,0.00,489.50,0.00,change
20260608 16:45:30.858,763.533,4,1,1,0.0,234.996,0.00,489.45,0.00,change
20260608 16:45:30.908,763.583,4,1,1,0.0,234.996,0.00,489.40,0.00,change
20260608 16:45:30.958,763.633,4,1,1,0.0,234.996,0.00,489.35,0.00,change
20260608 16:45:31.008,763.683,4,1,1,0.0,234.996,0.00,489.30,0.00,change
20260608 16:45:31.058,763.733,4,1,1,0.0,234.996,0.00,489.24,0.00,change
20260608 16:45:31.108,763.783,4,1,1,0.0,234.996,0.00,489.19,0.00,change
20260608 16:45:31.158,763.833,4,1,1,0.0,234.996,0.00,489.14,0.00,change
20260608 16:45:31.209,763.883,4,1,1,0.0,234.996,0.00,489.09,0.00,change
20260608 16:45:31.258,763.933,4,1,1,0.0,234.996,0.00,489.04,0.00,change
20260608 16:45:31.308,763.983,4,1,1,0.0,234.996,0.00,488.99,0.00,change
20260608 16:45:31.359,764.033,4,1,1,0.0,234.996,0.00,488.94,0.00,change
20260608 16:45:31.407,764.083,4,1,1,0.0,234.996,0.00,488.89,0.00,change
20260608 16:45:31.459,764.133,4,1,1,0.0,234.996,0.00,488.84,0.00,change
20260608 16:45:31.507,764.183,4,1,1,0.0,234.996,0.00,488.79,0.00,change
20260608 16:45:31.558,764.233,4,1,1,0.0,234.996,0.00,488.74,0.00,change
20260608 16:45:31.609,764.283,4,1,1,0.0,234.996,0.00,488.69,0.00,change
20260608 16:45:31.657,764.333,4,1,1,0.0,234.996,0.00,488.64,0.00,change
20260608 16:45:31.708,764.383,4,1,1,0.0,234.996,0.00,488.59,0.00,change
20260608 16:45:31.758,764.433,4,1,1,0.0,234.996,0.00,488.54,0.00,change
20260608 16:45:31.809,764.483,4,1,1,0.0,234.996,0.00,488.49,0.00,change
20260608 16:45:31.859,764.533,4,1,1,0.0,234.996,0.00,488.44,0.00,change
20260608 16:45:31.910,764.583,4,1,1,0.0,234.996,0.00,488.39,0.00,change
20260608 16:45:31.958,764.633,4,1,1,0.0,234.996,0.00,488.34,0.00,change
20260608 16:45:32.009,764.683,4,1,1,0.0,234.996,0.00,488.29,0.00,change
20260608 16:45:32.059,764.733,4,1,1,0.0,234.996,0.00,488.23,0.00,change
20260608 16:45:32.110,764.783,4,1,1,0.0,234.996,0.00,488.18,0.00,change
20260608 16:45:32.159,764.833,4,1,1,0.0,234.996,0.00,488.13,0.00,change
20260608 16:45:32.210,764.883,4,1,1,0.0,234.996,0.00,488.08,0.00,change
